8195441,HT429393,08/03/2011 02:30:00 AM,060XX W IRVING PARK RD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1624,016,38,15,06,1135130,1925999,2011,08/06/2011 12:38:38 AM,41.95313084276891,-87.7786530932648,"(41.95313084276891, -87.7786530932648)"
8178530,HT413803,07/24/2011 08:00:00 PM,089XX S HOUSTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0424,004,10,46,08A,1198113,1846291,2011,07/27/2011 12:40:54 AM,41.73305800261372,-87.54979965316674,"(41.73305800261372, -87.54979965316674)"
8193945,HT398349,07/15/2011 11:50:00 AM,050XX W DIVISION ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,true,false,2533,025,37,25,18,1142291,1907555,2011,09/17/2011 12:41:30 AM,41.90238843116396,-87.75278744702084,"(41.90238843116396, -87.75278744702084)"
8147420,HT382468,07/06/2011 02:39:00 AM,065XX S KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0831,008,15,66,18,1156131,1861314,2011,07/09/2011 12:38:41 AM,41.77522935697889,-87.70319669761192,"(41.77522935697889, -87.70319669761192)"
8132505,HT367200,06/26/2011 07:15:00 PM,052XX S CALIFORNIA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0911,009,14,63,26,1158642,1869548,2011,07/12/2011 12:38:53 AM,41.79777374368815,-87.69376708254597,"(41.79777374368815, -87.69376708254597)"
8137846,HT371667,06/17/2011 12:30:00 PM,051XX S PULASKI RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,false,false,0822,008,23,62,11,1150614,1870073,2011,07/06/2011 12:39:18 AM,41.79937455635189,-87.72319370319696,"(41.79937455635189, -87.72319370319696)"
8101415,HT336136,06/07/2011 11:05:00 PM,004XX W EVERGREEN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),true,false,1821,018,27,8,26,1173146,1909243,2011,06/08/2011 12:38:09 PM,41.906391481824876,-87.63940227846349,"(41.906391481824876, -87.63940227846349)"
8089699,HT323405,05/29/2011 08:00:00 PM,061XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0714,007,15,67,14,1165444,1863838,2011,06/03/2011 12:38:21 AM,41.78196321104989,-87.66898478052654,"(41.78196321104989, -87.66898478052654)"
8072278,HT304152,05/19/2011 07:40:00 PM,111XX S COTTAGE GROVE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0531,005,9,50,24,1181797,1831439,2011,05/20/2011 12:39:54 PM,41.69269428161493,-87.61002915655487,"(41.69269428161493, -87.61002915655487)"
8062465,HT293801,05/10/2011 12:00:00 AM,036XX N HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1923,019,47,6,07,1163990,1924195,2011,05/18/2011 12:39:39 AM,41.94761900241839,-87.67261244887635,"(41.94761900241839, -87.67261244887635)"
8041174,HT272756,04/30/2011 06:00:00 AM,012XX W 73RD PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0734,007,17,67,26,1169366,1856005,2011,05/14/2011 12:39:38 AM,41.76038442655166,-87.65483226937667,"(41.76038442655166, -87.65483226937667)"
8025667,HT257064,04/19/2011 11:43:00 AM,076XX S INGLESIDE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0624,006,8,69,26,1183846,1854517,2011,04/23/2011 12:38:08 PM,41.75597554479747,-87.60180947760546,"(41.75597554479747, -87.60180947760546)"
8009885,HT241199,04/09/2011 01:23:00 AM,037XX W ROOSEVELT RD,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,1011,010,24,29,08B,1151547,1894410,2011,04/12/2011 12:40:03 PM,41.86614024119409,-87.71913397775604,"(41.86614024119409, -87.71913397775604)"
7996294,HT225875,03/30/2011 07:05:00 AM,048XX S ARCHER AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,0821,008,14,57,07,1152038,1872439,2011,04/03/2011 12:38:20 AM,41.80583934643656,-87.71790934948312,"(41.80583934643656, -87.71790934948312)"
7977907,HT210007,03/19/2011 02:55:00 AM,095XX S PARNELL AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",DRIVEWAY - RESIDENTIAL,false,false,2223,022,21,73,07,1174351,1841684,2011,03/21/2011 12:37:38 AM,41.720976400304544,-87.63698686555816,"(41.720976400304544, -87.63698686555816)"
7963845,HT194670,03/08/2011 09:00:00 PM,029XX S CALIFORNIA BLVD,0810,THEFT,OVER $500,STREET,false,false,1034,010,12,30,06,1158362,1884717,2011,03/12/2011 12:39:49 AM,41.8394050794696,-87.69438024444332,"(41.8394050794696, -87.69438024444332)"
7965849,HT178237,02/25/2011 11:02:30 AM,067XX S CARPENTER ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,0724,007,17,68,18,1170511,1860230,2011,03/19/2011 12:38:23 AM,41.77195349652675,-87.65051289008083,"(41.77195349652675, -87.65051289008083)"
7928077,HT161166,02/13/2011 11:00:00 PM,067XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0725,007,17,67,06,1167543,1859746,2011,03/10/2011 12:38:51 AM,41.77068948599369,-87.66140651485578,"(41.77068948599369, -87.66140651485578)"
