ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3482928,HK554740,08/06/2004 03:00:00 AM,112XX S AVENUE N,0820,THEFT,$300 AND UNDER,STREET,false,false,0433,004,10,52,06,1201271,1830892,2004,02/25/2006 12:14:30 AM,41.69072241317307,-87.53875128174116,"(41.69072241317307, -87.53875128174116)"
3457193,HK524615,07/30/2004 02:25:00 AM,0000X W 109TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0513,005,34,49,08B,1177596,1832722,2004,02/25/2006 12:14:30 AM,41.696310793617684,-87.62537106556282,"(41.696310793617684, -87.62537106556282)"
3444027,HK000676,07/22/2004 05:30:00 PM,096XX S YALE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,false,false,0511,005,21,49,04B,1176265,1841273,2004,02/25/2006 12:14:30 AM,41.719805863169334,-87.62998862325752,"(41.719805863169334, -87.62998862325752)"
3432862,HK498219,07/15/2004 04:30:00 PM,001XX W 23RD ST,0820,THEFT,$300 AND UNDER,STREET,false,false,2111,009,25,34,06,1175323,1889109,2004,02/25/2006 12:14:30 AM,41.8510939662951,-87.63200975823895,"(41.8510939662951, -87.63200975823895)"
3423981,HK482330,07/08/2004 01:30:00 PM,003XX S KEDZIE AVE,0820,THEFT,$300 AND UNDER,STREET,false,false,1134,011,28,27,06,1155050,1898507,2004,02/25/2006 12:14:30 AM,41.87731334562452,-87.70616421728356,"(41.87731334562452, -87.70616421728356)"
3431348,HK493525,07/01/2004 10:00:00 AM,008XX E 54TH ST,0820,THEFT,$300 AND UNDER,STREET,false,false,2131,002,5,41,06,1182630,1869425,2004,02/25/2006 12:14:30 AM,41.79691278469584,-87.60580359205859,"(41.79691278469584, -87.60580359205859)"
3397981,HK451581,06/23/2004 10:00:00 PM,024XX S STATE ST,0820,THEFT,$300 AND UNDER,STREET,false,false,0134,001,3,33,06,1176681,1887895,2004,02/25/2006 12:14:30 AM,41.84773212063826,-87.62706229865205,"(41.84773212063826, -87.62706229865205)"
3384419,HK434790,06/16/2004 01:08:15 PM,016XX E 53RD ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,2132,002,5,41,06,1187902,1870401,2004,02/25/2006 12:14:30 AM,41.79946693298331,-87.58643976560666,"(41.79946693298331, -87.58643976560666)"
3377833,HK418854,06/09/2004 10:40:00 AM,034XX W 76TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0835,008,18,70,14,1154798,1853747,2004,02/25/2006 12:14:30 AM,41.75449101682993,-87.70828493144752,"(41.75449101682993, -87.70828493144752)"
3358366,HK402947,06/01/2004 11:45:00 PM,032XX W LAWRENCE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1713,017,39,14,08A,1154173,1931753,2004,02/25/2006 12:14:30 AM,41.968560636171375,-87.70849485505342,"(41.968560636171375, -87.70849485505342)"
3344924,HK387397,05/25/2004 04:10:00 PM,013XX W 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0612,006,17,71,14,1168823,1854360,2004,02/25/2006 12:14:30 AM,41.755882063859815,-87.65686978784714,"(41.755882063859815, -87.65686978784714)"
3331392,HK371415,05/18/2004 04:10:00 AM,003XX E 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0631,006,6,44,08B,1179949,1851333,2004,02/25/2006 12:14:30 AM,41.74732833501154,-87.61618824199662,"(41.74732833501154, -87.61618824199662)"
3318035,HK355324,05/10/2004 04:55:00 PM,082XX S EAST END AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0414,004,8,45,08A,1188985,1850829,2004,02/25/2006 12:14:30 AM,41.74573387984545,-87.58309431527255,"(41.74573387984545, -87.58309431527255)"
3304874,HK339344,05/03/2004 02:00:00 AM,001XX W 111TH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,true,false,0522,005,34,49,15,1176965,1831298,2004,06/11/2007 03:52:33 PM,41.692417338727104,-87.6277240986644,"(41.692417338727104, -87.6277240986644)"
3290225,HK323265,04/25/2004 12:20:00 AM,133XX S LANGLEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0533,005,9,54,26,1183328,1817375,2004,02/25/2006 12:14:30 AM,41.654065245801085,-87.60485924199114,"(41.654065245801085, -87.60485924199114)"
3281867,HK307115,04/17/2004 10:26:00 AM,059XX S STATE ST,0460,BATTERY,SIMPLE,STREET,true,false,0233,002,20,40,08B,1177342,1865241,2004,02/25/2006 12:14:30 AM,41.78555265097865,-87.62532147130028,"(41.78555265097865, -87.62532147130028)"
3265574,HK292664,04/09/2004 07:35:00 AM,022XX W CHARLESTON ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1432,014,32,22,05,1160994,1914037,2004,02/25/2006 12:14:30 AM,41.919807653452786,-87.68390783405778,"(41.919807653452786, -87.68390783405778)"
3251754,HK275875,04/01/2004 01:00:00 PM,047XX S PRINCETON AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0935,009,3,37,03,1175116,1873795,2004,02/25/2006 12:14:30 AM,41.809075694601354,-87.63322753901176,"(41.809075694601354, -87.63322753901176)"
3239544,HK261315,03/24/2004 11:30:00 PM,086XX S MANISTEE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0423,004,7,46,26,1196025,1848280,2004,02/25/2006 12:14:30 AM,41.73856788938854,-87.55738312164478,"(41.73856788938854, -87.55738312164478)"
3234487,HK244763,03/17/2004 09:30:00 AM,069XX S EAST END AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0332,003,5,43,08A,1188940,1859142,2004,02/25/2006 12:14:30 AM,41.76854656867415,-87.58299352839364,"(41.76854656867415, -87.58299352839364)"
3214054,HK229288,03/09/2004 08:50:00 AM,044XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0222,002,3,38,06,1179648,1875422,2004,02/25/2006 12:14:30 AM,41.81343780679594,-87.61655540916176,"(41.81343780679594, -87.61655540916176)"
5455673,HN284678,03/01/2004 12:00:00 PM,071XX S KIMBARK AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0324,,5,43,06,,,2004,07/30/2007 01:43:53 AM,,,
3189596,HK197848,02/22/2004 12:15:00 PM,083XX S YATES BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0412,004,8,46,04B,1193580,1850391,2004,02/25/2006 12:14:30 AM,41.74442079969232,-87.56627196041923,"(41.74442079969232, -87.56627196041923)"
3227659,HK181807,02/13/2004 09:02:19 PM,059XX S FAIRFIELD AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0824,008,16,66,18,1159094,1865345,2004,02/25/2006 12:14:30 AM,41.786230900158344,-87.69222445550533,"(41.786230900158344, -87.69222445550533)"
3167519,HK165457,02/05/2004 02:40:00 AM,068XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,false,0332,003,5,43,08B,1188748,1860200,2004,02/25/2006 12:14:30 AM,41.77145440293689,-87.58366348927224,"(41.77145440293689, -87.58366348927224)"
3152222,HK148376,01/26/2004 07:00:00 PM,002XX W 87TH ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0634,006,21,44,06,1176344,1847160,2004,02/25/2006 12:14:30 AM,41.735958793163974,-87.62952296684973,"(41.735958793163974, -87.62952296684973)"
3142771,HK131291,01/17/2004 07:53:00 PM,068XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0321,003,6,42,08B,1182109,1859809,2004,02/25/2006 12:14:30 AM,41.770537683905715,-87.60801159572736,"(41.770537683905715, -87.60801159572736)"
3130885,HK119220,01/09/2004 12:00:00 PM,061XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0711,007,20,68,08B,1174641,1864067,2004,02/25/2006 12:14:30 AM,41.782391674500005,-87.63525948037322,"(41.782391674500005, -87.63525948037322)"
3114103,HK100917,12/31/2003 07:30:00 PM,032XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1413,014,35,22,14,1154084,1915727,2003,03/22/2006 09:58:07 PM,41.924585939475946,-87.70925116084763,"(41.924585939475946, -87.70925116084763)"
3103248,HJ834711,12/22/2003 01:00:00 PM,006XX E 42ND ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,true,false,0213,002,4,38,20,1181462,1877340,2003,03/22/2006 09:58:07 PM,41.818659234719455,-87.60984239344081,"(41.818659234719455, -87.60984239344081)"
3090172,HJ816970,12/13/2003 06:00:00 PM,051XX S NARRAGANSETT AVE,0820,THEFT,$300 AND UNDER,RESIDENCE,false,false,0811,008,23,56,06,1134530,1870066,2003,03/22/2006 09:58:07 PM,41.799653490945445,-87.78217913256486,"(41.799653490945445, -87.78217913256486)"
3131923,HJ799550,12/05/2003 11:04:00 AM,051XX S ASHLAND AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0932,009,16,61,16,1166594,1870237,2003,03/22/2006 09:58:07 PM,41.79949838501136,-87.66458608729957,"(41.79949838501136, -87.66458608729957)"
3064568,HJ784608,11/27/2003 02:30:00 AM,105XX S EDBROOKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0512,005,9,49,07,1179173,1834772,2003,03/22/2006 09:58:07 PM,41.70190056355818,-87.61953489210556,"(41.70190056355818, -87.61953489210556)"
3053498,HJ768840,11/19/2003 12:45:00 PM,0000X N HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1212,012,27,28,06,1171091,1900261,2003,03/22/2006 09:58:07 PM,41.88178968847645,-87.6472148770293,"(41.88178968847645, -87.6472148770293)"
3065772,HJ752817,11/11/2003 12:25:00 PM,004XX N WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1834,018,42,8,14,1176617,1903472,2003,03/22/2006 09:58:07 PM,41.89047782139942,-87.62682666598786,"(41.89047782139942, -87.62682666598786)"
3027314,HJ736923,11/03/2003 03:00:00 PM,036XX W BELMONT AVE,0820,THEFT,$300 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1732,017,35,21,06,1151209,1921067,2003,03/22/2006 09:58:07 PM,41.939296276039165,-87.71967477711907,"(41.939296276039165, -87.71967477711907)"
3015210,HJ722012,10/27/2003 10:00:00 AM,023XX W AUGUSTA BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1312,013,32,24,26,1160574,1906636,2003,03/22/2006 09:58:07 PM,41.89950746507425,-87.68565631017428,"(41.89950746507425, -87.68565631017428)"
3006835,HJ705128,10/20/2003 12:02:28 AM,021XX W 75TH PL,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,0611,006,18,71,07,1163604,1854672,2003,03/22/2006 09:58:07 PM,41.756849256241956,-87.6759875543481,"(41.756849256241956, -87.6759875543481)"
3001174,HJ689533,10/12/2003 11:38:00 PM,038XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0211,002,3,35,07,1177786,1879659,2003,03/22/2006 09:58:07 PM,41.825106905405754,-87.62325683608691,"(41.825106905405754, -87.62325683608691)"
2977864,HJ674445,10/05/2003 10:45:00 PM,080XX S RACINE AVE,0820,THEFT,$300 AND UNDER,STREET,false,false,0612,006,21,71,06,1169677,1851517,2003,03/22/2006 09:58:07 PM,41.7480620218164,-87.65382236040954,"(41.7480620218164, -87.65382236040954)"
3005736,HJ658829,09/28/2003 12:55:42 PM,060XX S CARPENTER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0712,007,16,68,18,1170299,1865023,2003,03/22/2006 09:58:07 PM,41.78511067816497,-87.65115063491278,"(41.78511067816497, -87.65115063491278)"
2956710,HJ643795,09/21/2003 12:05:00 AM,052XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT/LAND,true,true,0822,008,14,63,08B,1155890,1869850,2003,06/02/2010 10:34:17 AM,41.79865821762425,-87.70385108150157,"(41.79865821762425, -87.70385108150157)"
2945047,HJ628198,09/13/2003 09:00:00 PM,023XX S LAKE SHORE DR W,0810,THEFT,OVER $300,PARKING LOT/GARAGE(NON.RESID.),false,false,0133,001,2,33,06,1180280,1889325,2003,03/22/2006 09:58:07 PM,41.85157415020096,-87.6138100698726,"(41.85157415020096, -87.6138100698726)"
2933587,HJ612461,09/06/2003 10:15:00 PM,063XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,STREET,false,false,0823,008,15,66,08B,1158754,1862745,2003,03/22/2006 09:58:07 PM,41.77910308350185,-87.69354200586693,"(41.77910308350185, -87.69354200586693)"
2918573,HJ598919,08/30/2003 04:30:00 PM,068XX S ADA ST,0820,THEFT,$300 AND UNDER,STREET,false,false,0724,007,17,67,06,1168540,1859648,2003,03/22/2006 09:58:07 PM,41.77039912911309,-87.6577547165561,"(41.77039912911309, -87.6577547165561)"
2909952,HJ582169,08/23/2003 03:59:12 PM,069XX S CRANDON AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,0331,003,5,43,02,1192569,1859154,2003,03/22/2006 09:58:07 PM,41.76849185177202,-87.56969130548636,"(41.76849185177202, -87.56969130548636)"
2894073,HJ566868,08/16/2003 06:45:00 PM,073XX N DAMEN AVE,0820,THEFT,$300 AND UNDER,SIDEWALK,false,false,2424,024,49,1,06,1161621,1948657,2003,03/22/2006 09:58:07 PM,42.01479346851191,-87.68063512788633,"(42.01479346851191, -87.68063512788633)"
2882843,HJ553537,08/09/2003 07:00:00 PM,037XX W 62ND ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0823,008,13,65,05,1152521,1863278,2003,03/22/2006 09:58:07 PM,41.78069070251303,-87.71637899463714,"(41.78069070251303, -87.71637899463714)"
2875062,HJ536885,08/02/2003 05:30:00 PM,024XX W MONROE ST,0460,BATTERY,SIMPLE,DRUG STORE,false,false,1125,011,2,28,08B,1159849,1899642,2003,03/22/2006 09:58:07 PM,41.88033030966825,-87.68851227947441,"(41.88033030966825, -87.68851227947441)"
2857767,HJ521971,07/26/2003 06:45:00 PM,094XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2221,022,21,73,14,1167950,1842105,2003,03/22/2006 09:58:07 PM,41.72227137539995,-87.66042030937176,"(41.72227137539995, -87.66042030937176)"
2841216,HJ505229,07/19/2003 04:00:00 PM,046XX S WASHTENAW AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0912,009,12,58,04A,1159104,1873908,2003,03/22/2006 09:58:07 PM,41.80972870618554,-87.6919535314755,"(41.80972870618554, -87.6919535314755)"
2830500,HJ489540,07/12/2003 04:45:00 PM,018XX S CENTRAL PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1014,010,24,29,14,1152634,1890427,2003,03/22/2006 09:58:07 PM,41.85518902023718,-87.7152487509125,"(41.85518902023718, -87.7152487509125)"
2817598,HJ473686,07/05/2003 06:00:00 AM,087XX S MARQUETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0423,004,7,46,08B,1195820,1847260,2003,03/22/2006 09:58:07 PM,41.73577399472719,-87.5581678412706,"(41.73577399472719, -87.5581678412706)"
2804111,HJ458308,06/27/2003 11:55:02 PM,029XX W GRAND AVE,1330,CRIMINAL TRESPASS,TO LAND,FACTORY/MANUFACTURING BUILDING,true,false,1311,013,26,24,26,1156406,1905395,2003,03/22/2006 09:58:07 PM,41.89618737529217,-87.70099898014696,"(41.89618737529217, -87.70099898014696)"
2822883,HJ482253,06/20/2003 04:00:00 PM,0000X E ERIE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,true,false,1834,018,42,8,06,1176566,1904748,2003,03/22/2006 09:58:07 PM,41.89398038269595,-87.62697538284192,"(41.89398038269595, -87.62697538284192)"
2781907,HJ425735,06/13/2003 06:01:16 AM,085XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0632,,6,44,03,1183004,1848767,2003,03/22/2006 09:58:07 PM,41.74021653528176,-87.60507353822827,"(41.74021653528176, -87.60507353822827)"
2768893,HJ409832,06/05/2003 09:35:00 PM,003XX E 79TH ST,031A,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,false,false,0623,,6,44,03,1179962,1852666,2003,03/22/2006 09:58:07 PM,41.750985940519115,-87.61609989056547,"(41.750985940519115, -87.61609989056547)"
2765289,HJ395206,05/29/2003 03:15:00 PM,061XX S WESTERN AVE,0820,THEFT,$300 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0825,,15,66,06,1161467,1863780,2003,03/22/2006 09:58:07 PM,41.78188744416873,-87.6835671603038,"(41.78188744416873, -87.6835671603038)"
2742618,HJ379557,05/21/2003 10:00:00 PM,079XX S CALIFORNIA AVE,0810,THEFT,OVER $300,RESIDENTIAL YARD (FRONT/BACK),false,false,0835,,18,70,06,1159132,1851766,2003,03/22/2006 09:58:07 PM,41.74896734170255,-87.69245609814361,"(41.74896734170255, -87.69245609814361)"
2761908,HJ363604,05/14/2003 05:00:00 PM,011XX S FRANCISCO AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,true,false,1135,,28,29,18,1157164,1894733,2003,03/22/2006 09:58:07 PM,41.866914456983295,-87.69850465549946,"(41.866914456983295, -87.69850465549946)"
2723483,HJ346869,05/07/2003 12:45:00 AM,059XX S MAY ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,false,0712,,16,68,04A,1169710,1865267,2003,03/22/2006 09:58:07 PM,41.785793046194065,-87.65330308878819,"(41.785793046194065, -87.65330308878819)"
2719701,HJ330892,04/29/2003 01:25:00 PM,043XX W CERMAK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1013,,22,29,18,1147734,1888977,2003,03/22/2006 09:58:07 PM,41.85130541659083,-87.73327133255845,"(41.85130541659083, -87.73327133255845)"
2701672,HJ316722,04/22/2003 01:00:00 AM,025XX W JACKSON BLVD,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,1125,,2,28,14,1159587,1898573,2003,03/22/2006 09:58:07 PM,41.877402272203504,-87.68950376277093,"(41.877402272203504, -87.68950376277093)"
2702506,HJ300040,04/14/2003 03:15:00 PM,070XX S WOODLAWN AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0321,,5,69,18,1185669,1858234,2003,03/22/2006 09:58:07 PM,41.76613261360249,-87.59501175789886,"(41.76613261360249, -87.59501175789886)"
2668555,HJ284389,04/06/2003 09:50:00 PM,097XX S CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2213,,19,72,08B,1162466,1839990,2003,03/22/2006 09:58:07 PM,41.7165833437593,-87.68056625961987,"(41.7165833437593, -87.68056625961987)"
2661385,HJ275817,03/30/2003 03:00:00 AM,015XX E 67TH PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0332,,5,43,26,1187620,1860578,2003,03/22/2006 09:58:07 PM,41.77251857360197,-87.58778627802596,"(41.77251857360197, -87.58778627802596)"
2644689,HJ253810,03/22/2003 08:15:00 AM,012XX N MENARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2531,,29,25,07,1137427,1907408,2003,03/22/2006 09:58:07 PM,41.90207398126992,-87.77065750204521,"(41.90207398126992, -87.77065750204521)"
2663125,HJ237402,03/14/2003 02:36:34 PM,032XX W WALNUT ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1123,,28,27,18,1154881,1901489,2003,03/22/2006 09:58:07 PM,41.88549964121276,-87.70670479541383,"(41.88549964121276, -87.70670479541383)"
2624657,HJ221415,03/06/2003 12:54:38 PM,006XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER COMMERCIAL TRANSPORTATION,true,false,0131,,2,28,26,1172021,1897598,2003,03/22/2006 09:58:07 PM,41.87446178273947,-87.64387851597841,"(41.87446178273947, -87.64387851597841)"
2607531,HJ205283,02/26/2003 12:00:00 AM,063XX S ELIZABETH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0724,,16,67,08B,1169120,1862613,2003,03/22/2006 09:58:07 PM,41.77852293547862,-87.65554301160478,"(41.77852293547862, -87.65554301160478)"
2596387,HJ188713,02/17/2003 02:20:00 PM,060XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0313,,20,42,08B,1181561,1865170,2003,03/22/2006 09:58:07 PM,41.785261444984265,-87.60985499950716,"(41.785261444984265, -87.60985499950716)"
2581110,HJ172218,02/08/2003 01:15:00 PM,028XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,1412,,35,21,08A,1153212,1918394,2003,03/22/2006 09:58:07 PM,41.93192177457546,-87.71238431245875,"(41.93192177457546, -87.71238431245875)"
2569184,HJ156578,01/30/2003 11:30:00 PM,007XX W 71ST ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0732,,6,68,08A,1172650,1857756,2003,03/22/2006 09:58:07 PM,41.76511767544907,-87.64274482010943,"(41.76511767544907, -87.64274482010943)"
2555614,HJ139776,01/21/2003 09:15:00 PM,054XX W HADDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1524,,37,25,08B,1140089,1907176,2003,03/22/2006 09:58:07 PM,41.901389017347256,-87.76088514410934,"(41.901389017347256, -87.76088514410934)"
2567563,HJ122876,01/13/2003 06:56:55 AM,070XX S HALSTED ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,ALLEY,true,false,0733,,6,68,16,1172142,1858214,2003,03/22/2006 09:58:07 PM,41.76638566029357,-87.64459334485791,"(41.76638566029357, -87.64459334485791)"
2607705,HJ107517,01/04/2003 09:10:00 PM,033XX W FULTON BLVD,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1123,,28,27,18,1154298,1901846,2003,03/22/2006 09:58:07 PM,41.886490946869124,-87.70883615229464,"(41.886490946869124, -87.70883615229464)"
2520016,HH863511,12/28/2002 05:39:00 AM,018XX N WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1421,,1,22,08B,1158043,1911981,2002,03/30/2006 09:10:16 PM,41.914226641777994,-87.69480653130064,"(41.914226641777994, -87.69480653130064)"
2507934,HH847645,12/19/2002 09:50:00 AM,003XX W 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0623,,17,44,26,1175085,1852513,2002,03/30/2006 09:10:16 PM,41.750676263121534,-87.63397608158067,"(41.750676263121534, -87.63397608158067)"
2494850,HH831718,12/11/2002 02:55:00 PM,024XX W HIRSCH ST,0560,ASSAULT,SIMPLE,STREET,false,false,1423,,1,24,08A,1159959,1909278,2002,03/30/2006 09:10:16 PM,41.90677004359798,-87.68784218386844,"(41.90677004359798, -87.68784218386844)"
2482037,HH816612,12/03/2002 08:00:00 AM,016XX W LE MOYNE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1433,,1,24,05,1165250,1910208,2002,03/30/2006 09:10:16 PM,41.90921112552931,-87.66837973037127,"(41.90921112552931, -87.66837973037127)"
2483892,HH798794,11/24/2002 08:40:00 AM,065XX S DREXEL AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,0321,,20,42,18,1183383,1862096,2002,03/30/2006 09:10:16 PM,41.776783848180585,-87.60327050004359,"(41.776783848180585, -87.60327050004359)"
2462573,HH781783,11/16/2002 09:45:00 AM,043XX W VAN BUREN ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1131,,24,26,18,1147490,1897629,2002,03/30/2006 09:10:16 PM,41.87505224874276,-87.73394517491928,"(41.87505224874276, -87.73394517491928)"
2452972,HH767255,11/08/2002 06:06:51 PM,005XX E BROWNING AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,CHA APARTMENT,true,true,0212,,4,35,26,1180944,1881467,2002,03/30/2006 09:10:16 PM,41.82999598273753,-87.61161540658003,"(41.82999598273753, -87.61161540658003)"
2430984,HH751780,10/31/2002 09:00:00 PM,005XX E 91ST PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0633,,6,44,07,1181581,1844470,2002,03/30/2006 09:10:16 PM,41.728457992388776,-87.61041942604822,"(41.728457992388776, -87.61041942604822)"
2418732,HH735597,10/24/2002 03:38:59 PM,077XX S COLFAX AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0421,,7,4
